x	y	group	clickSelects
48145.6	6	2411	48140-48152
48146.1	6.5	2412	48140-48153
48146.5	6.90000000000146	2412	48140-48153
48146.9	6.5	2412	48140-48153
48146.5	6.09999999999855	2412	48140-48153
48146.1	6.5	2412	48140-48153
48146.6	7	2413	48140-48154
48147	7.40000000000146	2413	48140-48154
48147.4	7	2413	48140-48154
48147	6.59999999999855	2413	48140-48154
48146.6	7	2413	48140-48154
48147.1	7.5	2414	48140-48155
48147.5	7.90000000000146	2414	48140-48155
48147.9	7.5	2414	48140-48155
48147.5	7.09999999999855	2414	48140-48155
48147.1	7.5	2414	48140-48155
48147.6	8	2415	48140-48156
48148	8.40000000000146	2415	48140-48156
48148.4	8	2415	48140-48156
48148	7.59999999999855	2415	48140-48156
48147.6	8	2415	48140-48156
48148.1	8.5	2416	48140-48157
48148.5	8.90000000000146	2416	48140-48157
48148.9	8.5	2416	48140-48157
48148.5	8.09999999999855	2416	48140-48157
48148.1	8.5	2416	48140-48157
48148.6	9	2417	48140-48158
48149	9.40000000000146	2417	48140-48158
48149.4	9	2417	48140-48158
48149	8.59999999999855	2417	48140-48158
48148.6	9	2417	48140-48158
48149.1	9.5	2418	48140-48159
48149.5	9.90000000000146	2418	48140-48159
48149.9	9.5	2418	48140-48159
48149.5	9.09999999999854	2418	48140-48159
48149.1	9.5	2418	48140-48159
48149.6	10	2419	48140-48160
48150	10.4000000000015	2419	48140-48160
48150.4	10	2419	48140-48160
48150	9.59999999999854	2419	48140-48160
48149.6	10	2419	48140-48160
48150.1	10.5	2420	48140-48161
48150.5	10.9000000000015	2420	48140-48161
48150.9	10.5	2420	48140-48161
48150.5	10.0999999999985	2420	48140-48161
48150.1	10.5	2420	48140-48161
48150.6	11	2421	48140-48162
48151	11.4000000000015	2421	48140-48162
48151.4	11	2421	48140-48162
48151	10.5999999999985	2421	48140-48162
48150.6	11	2421	48140-48162
48151.1	11.5	2422	48140-48163
48151.5	11.9000000000015	2422	48140-48163
48151.9	11.5	2422	48140-48163
48151.5	11.0999999999985	2422	48140-48163
48151.1	11.5	2422	48140-48163
48151.6	12	2423	48140-48164
48152	12.4000000000015	2423	48140-48164
48152.4	12	2423	48140-48164
48152	11.5999999999985	2423	48140-48164
48151.6	12	2423	48140-48164
48152.1	12.5	2424	48140-48165
48152.5	12.9000000000015	2424	48140-48165
48152.9	12.5	2424	48140-48165
48152.5	12.0999999999985	2424	48140-48165
48152.1	12.5	2424	48140-48165
48152.6	13	2425	48140-48166
48153	13.4000000000015	2425	48140-48166
48153.4	13	2425	48140-48166
48153	12.5999999999985	2425	48140-48166
48152.6	13	2425	48140-48166
48153.1	13.5	2426	48140-48167
48153.5	13.9000000000015	2426	48140-48167
48153.9	13.5	2426	48140-48167
48153.5	13.0999999999985	2426	48140-48167
48153.1	13.5	2426	48140-48167
48153.6	14	2427	48140-48168
48154	14.4000000000015	2427	48140-48168
48154.4	14	2427	48140-48168
48154	13.5999999999985	2427	48140-48168
48153.6	14	2427	48140-48168
48154.1	14.5	2428	48140-48169
48154.5	14.9000000000015	2428	48140-48169
48154.9	14.5	2428	48140-48169
48154.5	14.0999999999985	2428	48140-48169
48154.1	14.5	2428	48140-48169
48154.6	15	2429	48140-48170
48155	15.4000000000015	2429	48140-48170
48155.4	15	2429	48140-48170
48155	14.5999999999985	2429	48140-48170
48154.6	15	2429	48140-48170
48155.1	15.5	2430	48140-48171
48155.5	15.9000000000015	2430	48140-48171
48155.9	15.5	2430	48140-48171
48155.5	15.0999999999985	2430	48140-48171
48155.1	15.5	2430	48140-48171
48155.6	16	2431	48140-48172
48156	16.4000000000015	2431	48140-48172
48156.4	16	2431	48140-48172
48156	15.5999999999985	2431	48140-48172
48155.6	16	2431	48140-48172
48156.1	16.5	2432	48140-48173
48156.5	16.9000000000015	2432	48140-48173
48156.9	16.5	2432	48140-48173
48156.5	16.0999999999985	2432	48140-48173
48156.1	16.5	2432	48140-48173
48156.6	17	2433	48140-48174
48157	17.4000000000015	2433	48140-48174
48157.4	17	2433	48140-48174
48157	16.5999999999985	2433	48140-48174
48156.6	17	2433	48140-48174
48157.1	17.5	2434	48140-48175
48157.5	17.9000000000015	2434	48140-48175
48157.9	17.5	2434	48140-48175
48157.5	17.0999999999985	2434	48140-48175
48157.1	17.5	2434	48140-48175
48157.6	18	2435	48140-48176
48158	18.4000000000015	2435	48140-48176
48158.4	18	2435	48140-48176
48158	17.5999999999985	2435	48140-48176
48157.6	18	2435	48140-48176
48158.1	18.5	2436	48140-48177
48158.5	18.9000000000015	2436	48140-48177
48158.9	18.5	2436	48140-48177
48158.5	18.0999999999985	2436	48140-48177
48158.1	18.5	2436	48140-48177
48158.6	19	2437	48140-48178
48159	19.4000000000015	2437	48140-48178
48159.4	19	2437	48140-48178
48159	18.5999999999985	2437	48140-48178
48158.6	19	2437	48140-48178
48159.1	19.5	2438	48140-48179
48159.5	19.9000000000015	2438	48140-48179
48159.9	19.5	2438	48140-48179
48159.5	19.0999999999985	2438	48140-48179
48159.1	19.5	2438	48140-48179
48159.6	20	2439	48140-48180
48160	20.4000000000015	2439	48140-48180
48160.4	20	2439	48140-48180
48160	19.5999999999985	2439	48140-48180
48159.6	20	2439	48140-48180
48160.1	20.5	2440	48140-48181
48160.5	20.9000000000015	2440	48140-48181
48160.9	20.5	2440	48140-48181
48160.5	20.0999999999985	2440	48140-48181
48160.1	20.5	2440	48140-48181
48160.6	21	2441	48140-48182
48161	21.4000000000015	2441	48140-48182
48161.4	21	2441	48140-48182
48161	20.5999999999985	2441	48140-48182
48160.6	21	2441	48140-48182
48161.1	21.5	2442	48140-48183
48161.5	21.9000000000015	2442	48140-48183
48161.9	21.5	2442	48140-48183
48161.5	21.0999999999985	2442	48140-48183
48161.1	21.5	2442	48140-48183
48161.6	22	2443	48140-48184
48162	22.4000000000015	2443	48140-48184
48162.4	22	2443	48140-48184
48162	21.5999999999985	2443	48140-48184
48161.6	22	2443	48140-48184
48162.1	22.5	2444	48140-48185
48162.5	22.9000000000015	2444	48140-48185
48162.9	22.5	2444	48140-48185
48162.5	22.0999999999985	2444	48140-48185
48162.1	22.5	2444	48140-48185
48162.6	23	2445	48140-48186
48163	23.4000000000015	2445	48140-48186
48163.4	23	2445	48140-48186
48163	22.5999999999985	2445	48140-48186
48162.6	23	2445	48140-48186
48163.1	23.5	2446	48140-48187
48163.5	23.9000000000015	2446	48140-48187
48163.9	23.5	2446	48140-48187
48163.5	23.0999999999985	2446	48140-48187
48163.1	23.5	2446	48140-48187
48163.6	24	2447	48140-48188
48164	24.4000000000015	2447	48140-48188
48164.4	24	2447	48140-48188
48164	23.5999999999985	2447	48140-48188
48163.6	24	2447	48140-48188
48164.1	24.5	2448	48140-48189
48164.5	24.9000000000015	2448	48140-48189
48164.9	24.5	2448	48140-48189
48164.5	24.0999999999985	2448	48140-48189
48164.1	24.5	2448	48140-48189
48140.6	0	2449	48141-48141
48141	0.400000000001455	2449	48141-48141
48141.4	0	2449	48141-48141
48141	-0.400000000001455	2449	48141-48141
48140.6	0	2449	48141-48141
48141.1	0.5	2450	48141-48142
48141.5	0.900000000001455	2450	48141-48142
48141.9	0.5	2450	48141-48142
48141.5	0.0999999999985448	2450	48141-48142
48141.1	0.5	2450	48141-48142
48141.6	1	2451	48141-48143
48142	1.40000000000146	2451	48141-48143
48142.4	1	2451	48141-48143
48142	0.599999999998545	2451	48141-48143
48141.6	1	2451	48141-48143
48142.1	1.5	2452	48141-48144
48142.5	1.90000000000146	2452	48141-48144
48142.9	1.5	2452	48141-48144
48142.5	1.09999999999854	2452	48141-48144
48142.1	1.5	2452	48141-48144
48142.6	2	2453	48141-48145
48143	2.40000000000146	2453	48141-48145
48143.4	2	2453	48141-48145
48143	1.59999999999854	2453	48141-48145
48142.6	2	2453	48141-48145
48143.1	2.5	2454	48141-48146
48143.5	2.90000000000146	2454	48141-48146
48143.9	2.5	2454	48141-48146
48143.5	2.09999999999854	2454	48141-48146
48143.1	2.5	2454	48141-48146
48143.6	3	2455	48141-48147
48144	3.40000000000146	2455	48141-48147
48144.4	3	2455	48141-48147
48144	2.59999999999855	2455	48141-48147
48143.6	3	2455	48141-48147
48144.1	3.5	2456	48141-48148
48144.5	3.90000000000146	2456	48141-48148
48144.9	3.5	2456	48141-48148
48144.5	3.09999999999855	2456	48141-48148
48144.1	3.5	2456	48141-48148
48144.6	4	2457	48141-48149
48145	4.40000000000146	2457	48141-48149
48145.4	4	2457	48141-48149
48145	3.59999999999855	2457	48141-48149
48144.6	4	2457	48141-48149
48145.1	4.5	2458	48141-48150
48145.5	4.90000000000146	2458	48141-48150
48145.9	4.5	2458	48141-48150
48145.5	4.09999999999855	2458	48141-48150
48145.1	4.5	2458	48141-48150
48145.6	5	2459	48141-48151
48146	5.40000000000146	2459	48141-48151
48146.4	5	2459	48141-48151
48146	4.59999999999855	2459	48141-48151
48145.6	5	2459	48141-48151
48146.1	5.5	2460	48141-48152
48146.5	5.90000000000146	2460	48141-48152
48146.9	5.5	2460	48141-48152
48146.5	5.09999999999855	2460	48141-48152
48146.1	5.5	2460	48141-48152
48146.6	6	2461	48141-48153
48147	6.40000000000146	2461	48141-48153
48147.4	6	2461	48141-48153
48147	5.59999999999855	2461	48141-48153
48146.6	6	2461	48141-48153
48147.1	6.5	2462	48141-48154
48147.5	6.90000000000146	2462	48141-48154
48147.9	6.5	2462	48141-48154
48147.5	6.09999999999855	2462	48141-48154
48147.1	6.5	2462	48141-48154
48147.6	7	2463	48141-48155
48148	7.40000000000146	2463	48141-48155
48148.4	7	2463	48141-48155
48148	6.59999999999855	2463	48141-48155
48147.6	7	2463	48141-48155
48148.1	7.5	2464	48141-48156
48148.5	7.90000000000146	2464	48141-48156
48148.9	7.5	2464	48141-48156
48148.5	7.09999999999855	2464	48141-48156
48148.1	7.5	2464	48141-48156
48148.6	8	2465	48141-48157
48149	8.40000000000146	2465	48141-48157
48149.4	8	2465	48141-48157
48149	7.59999999999855	2465	48141-48157
48148.6	8	2465	48141-48157
48149.1	8.5	2466	48141-48158
48149.5	8.90000000000146	2466	48141-48158
48149.9	8.5	2466	48141-48158
48149.5	8.09999999999855	2466	48141-48158
48149.1	8.5	2466	48141-48158
48149.6	9	2467	48141-48159
48150	9.40000000000146	2467	48141-48159
48150.4	9	2467	48141-48159
48150	8.59999999999855	2467	48141-48159
48149.6	9	2467	48141-48159
48150.1	9.5	2468	48141-48160
48150.5	9.90000000000146	2468	48141-48160
48150.9	9.5	2468	48141-48160
48150.5	9.09999999999854	2468	48141-48160
48150.1	9.5	2468	48141-48160
48150.6	10	2469	48141-48161
48151	10.4000000000015	2469	48141-48161
48151.4	10	2469	48141-48161
48151	9.59999999999854	2469	48141-48161
48150.6	10	2469	48141-48161
48151.1	10.5	2470	48141-48162
48151.5	10.9000000000015	2470	48141-48162
48151.9	10.5	2470	48141-48162
48151.5	10.0999999999985	2470	48141-48162
48151.1	10.5	2470	48141-48162
48151.6	11	2471	48141-48163
48152	11.4000000000015	2471	48141-48163
48152.4	11	2471	48141-48163
48152	10.5999999999985	2471	48141-48163
48151.6	11	2471	48141-48163
48152.1	11.5	2472	48141-48164
48152.5	11.9000000000015	2472	48141-48164
48152.9	11.5	2472	48141-48164
48152.5	11.0999999999985	2472	48141-48164
48152.1	11.5	2472	48141-48164
48152.6	12	2473	48141-48165
48153	12.4000000000015	2473	48141-48165
48153.4	12	2473	48141-48165
48153	11.5999999999985	2473	48141-48165
48152.6	12	2473	48141-48165
48153.1	12.5	2474	48141-48166
48153.5	12.9000000000015	2474	48141-48166
48153.9	12.5	2474	48141-48166
48153.5	12.0999999999985	2474	48141-48166
48153.1	12.5	2474	48141-48166
48153.6	13	2475	48141-48167
48154	13.4000000000015	2475	48141-48167
48154.4	13	2475	48141-48167
48154	12.5999999999985	2475	48141-48167
48153.6	13	2475	48141-48167
48154.1	13.5	2476	48141-48168
48154.5	13.9000000000015	2476	48141-48168
48154.9	13.5	2476	48141-48168
48154.5	13.0999999999985	2476	48141-48168
48154.1	13.5	2476	48141-48168
48154.6	14	2477	48141-48169
48155	14.4000000000015	2477	48141-48169
48155.4	14	2477	48141-48169
48155	13.5999999999985	2477	48141-48169
48154.6	14	2477	48141-48169
48155.1	14.5	2478	48141-48170
48155.5	14.9000000000015	2478	48141-48170
48155.9	14.5	2478	48141-48170
48155.5	14.0999999999985	2478	48141-48170
48155.1	14.5	2478	48141-48170
48155.6	15	2479	48141-48171
48156	15.4000000000015	2479	48141-48171
48156.4	15	2479	48141-48171
48156	14.5999999999985	2479	48141-48171
48155.6	15	2479	48141-48171
48156.1	15.5	2480	48141-48172
48156.5	15.9000000000015	2480	48141-48172
48156.9	15.5	2480	48141-48172
48156.5	15.0999999999985	2480	48141-48172
48156.1	15.5	2480	48141-48172
48156.6	16	2481	48141-48173
48157	16.4000000000015	2481	48141-48173
48157.4	16	2481	48141-48173
48157	15.5999999999985	2481	48141-48173
48156.6	16	2481	48141-48173
48157.1	16.5	2482	48141-48174
48157.5	16.9000000000015	2482	48141-48174
48157.9	16.5	2482	48141-48174
48157.5	16.0999999999985	2482	48141-48174
48157.1	16.5	2482	48141-48174
48157.6	17	2483	48141-48175
48158	17.4000000000015	2483	48141-48175
48158.4	17	2483	48141-48175
48158	16.5999999999985	2483	48141-48175
48157.6	17	2483	48141-48175
48158.1	17.5	2484	48141-48176
48158.5	17.9000000000015	2484	48141-48176
48158.9	17.5	2484	48141-48176
48158.5	17.0999999999985	2484	48141-48176
48158.1	17.5	2484	48141-48176
48158.6	18	2485	48141-48177
48159	18.4000000000015	2485	48141-48177
48159.4	18	2485	48141-48177
48159	17.5999999999985	2485	48141-48177
48158.6	18	2485	48141-48177
48159.1	18.5	2486	48141-48178
48159.5	18.9000000000015	2486	48141-48178
48159.9	18.5	2486	48141-48178
48159.5	18.0999999999985	2486	48141-48178
48159.1	18.5	2486	48141-48178
48159.6	19	2487	48141-48179
48160	19.4000000000015	2487	48141-48179
48160.4	19	2487	48141-48179
48160	18.5999999999985	2487	48141-48179
48159.6	19	2487	48141-48179
48160.1	19.5	2488	48141-48180
48160.5	19.9000000000015	2488	48141-48180
48160.9	19.5	2488	48141-48180
48160.5	19.0999999999985	2488	48141-48180
48160.1	19.5	2488	48141-48180
48160.6	20	2489	48141-48181
48161	20.4000000000015	2489	48141-48181
48161.4	20	2489	48141-48181
48161	19.5999999999985	2489	48141-48181
48160.6	20	2489	48141-48181
48161.1	20.5	2490	48141-48182
48161.5	20.9000000000015	2490	48141-48182
48161.9	20.5	2490	48141-48182
48161.5	20.0999999999985	2490	48141-48182
48161.1	20.5	2490	48141-48182
48161.6	21	2491	48141-48183
48162	21.4000000000015	2491	48141-48183
48162.4	21	2491	48141-48183
48162	20.5999999999985	2491	48141-48183
48161.6	21	2491	48141-48183
48162.1	21.5	2492	48141-48184
48162.5	21.9000000000015	2492	48141-48184
48162.9	21.5	2492	48141-48184
48162.5	21.0999999999985	2492	48141-48184
48162.1	21.5	2492	48141-48184
48162.6	22	2493	48141-48185
48163	22.4000000000015	2493	48141-48185
48163.4	22	2493	48141-48185
48163	21.5999999999985	2493	48141-48185
48162.6	22	2493	48141-48185
48163.1	22.5	2494	48141-48186
48163.5	22.9000000000015	2494	48141-48186
48163.9	22.5	2494	48141-48186
48163.5	22.0999999999985	2494	48141-48186
48163.1	22.5	2494	48141-48186
48163.6	23	2495	48141-48187
48164	23.4000000000015	2495	48141-48187
48164.4	23	2495	48141-48187
48164	22.5999999999985	2495	48141-48187
48163.6	23	2495	48141-48187
48164.1	23.5	2496	48141-48188
48164.5	23.9000000000015	2496	48141-48188
48164.9	23.5	2496	48141-48188
48164.5	23.0999999999985	2496	48141-48188
48164.1	23.5	2496	48141-48188
48164.6	24	2497	48141-48189
48165	24.4000000000015	2497	48141-48189
48165.4	24	2497	48141-48189
48165	23.5999999999985	2497	48141-48189
48164.6	24	2497	48141-48189
48141.6	0	2498	48142-48142
48142	0.400000000001455	2498	48142-48142
48142.4	0	2498	48142-48142
48142	-0.400000000001455	2498	48142-48142
48141.6	0	2498	48142-48142
48142.1	0.5	2499	48142-48143
48142.5	0.900000000001455	2499	48142-48143
48142.9	0.5	2499	48142-48143
48142.5	0.0999999999985448	2499	48142-48143
48142.1	0.5	2499	48142-48143
48142.6	1	2500	48142-48144
48143	1.40000000000146	2500	48142-48144
48143.4	1	2500	48142-48144
48143	0.599999999998545	2500	48142-48144
48142.6	1	2500	48142-48144
48143.1	1.5	2501	48142-48145
48143.5	1.90000000000146	2501	48142-48145
48143.9	1.5	2501	48142-48145
48143.5	1.09999999999854	2501	48142-48145
48143.1	1.5	2501	48142-48145
48143.6	2	2502	48142-48146
48144	2.40000000000146	2502	48142-48146
48144.4	2	2502	48142-48146
48144	1.59999999999854	2502	48142-48146
48143.6	2	2502	48142-48146
48144.1	2.5	2503	48142-48147
48144.5	2.90000000000146	2503	48142-48147
48144.9	2.5	2503	48142-48147
48144.5	2.09999999999854	2503	48142-48147
48144.1	2.5	2503	48142-48147
48144.6	3	2504	48142-48148
48145	3.40000000000146	2504	48142-48148
48145.4	3	2504	48142-48148
48145	2.59999999999855	2504	48142-48148
48144.6	3	2504	48142-48148
48145.1	3.5	2505	48142-48149
48145.5	3.90000000000146	2505	48142-48149
48145.9	3.5	2505	48142-48149
48145.5	3.09999999999855	2505	48142-48149
48145.1	3.5	2505	48142-48149
48145.6	4	2506	48142-48150
48146	4.40000000000146	2506	48142-48150
48146.4	4	2506	48142-48150
48146	3.59999999999855	2506	48142-48150
48145.6	4	2506	48142-48150
48146.1	4.5	2507	48142-48151
48146.5	4.90000000000146	2507	48142-48151
48146.9	4.5	2507	48142-48151
48146.5	4.09999999999855	2507	48142-48151
48146.1	4.5	2507	48142-48151
48146.6	5	2508	48142-48152
48147	5.40000000000146	2508	48142-48152
48147.4	5	2508	48142-48152
48147	4.59999999999855	2508	48142-48152
48146.6	5	2508	48142-48152
48147.1	5.5	2509	48142-48153
48147.5	5.90000000000146	2509	48142-48153
48147.9	5.5	2509	48142-48153
48147.5	5.09999999999855	2509	48142-48153
48147.1	5.5	2509	48142-48153
48147.6	6	2510	48142-48154
48148	6.40000000000146	2510	48142-48154
48148.4	6	2510	48142-48154
48148	5.59999999999855	2510	48142-48154
48147.6	6	2510	48142-48154
48148.1	6.5	2511	48142-48155
48148.5	6.90000000000146	2511	48142-48155
48148.9	6.5	2511	48142-48155
48148.5	6.09999999999855	2511	48142-48155
48148.1	6.5	2511	48142-48155
48148.6	7	2512	48142-48156
48149	7.40000000000146	2512	48142-48156
48149.4	7	2512	48142-48156
48149	6.59999999999855	2512	48142-48156
48148.6	7	2512	48142-48156
48149.1	7.5	2513	48142-48157
48149.5	7.90000000000146	2513	48142-48157
48149.9	7.5	2513	48142-48157
48149.5	7.09999999999855	2513	48142-48157
48149.1	7.5	2513	48142-48157
48149.6	8	2514	48142-48158
48150	8.40000000000146	2514	48142-48158
48150.4	8	2514	48142-48158
48150	7.59999999999855	2514	48142-48158
48149.6	8	2514	48142-48158
48150.1	8.5	2515	48142-48159
48150.5	8.90000000000146	2515	48142-48159
48150.9	8.5	2515	48142-48159
48150.5	8.09999999999855	2515	48142-48159
48150.1	8.5	2515	48142-48159
48150.6	9	2516	48142-48160
48151	9.40000000000146	2516	48142-48160
48151.4	9	2516	48142-48160
48151	8.59999999999855	2516	48142-48160
48150.6	9	2516	48142-48160
48151.1	9.5	2517	48142-48161
48151.5	9.90000000000146	2517	48142-48161
48151.9	9.5	2517	48142-48161
48151.5	9.09999999999854	2517	48142-48161
48151.1	9.5	2517	48142-48161
48151.6	10	2518	48142-48162
48152	10.4000000000015	2518	48142-48162
48152.4	10	2518	48142-48162
48152	9.59999999999854	2518	48142-48162
48151.6	10	2518	48142-48162
48152.1	10.5	2519	48142-48163
48152.5	10.9000000000015	2519	48142-48163
48152.9	10.5	2519	48142-48163
48152.5	10.0999999999985	2519	48142-48163
48152.1	10.5	2519	48142-48163
48152.6	11	2520	48142-48164
48153	11.4000000000015	2520	48142-48164
48153.4	11	2520	48142-48164
48153	10.5999999999985	2520	48142-48164
48152.6	11	2520	48142-48164
48153.1	11.5	2521	48142-48165
48153.5	11.9000000000015	2521	48142-48165
48153.9	11.5	2521	48142-48165
48153.5	11.0999999999985	2521	48142-48165
48153.1	11.5	2521	48142-48165
48153.6	12	2522	48142-48166
48154	12.4000000000015	2522	48142-48166
48154.4	12	2522	48142-48166
48154	11.5999999999985	2522	48142-48166
48153.6	12	2522	48142-48166
48154.1	12.5	2523	48142-48167
48154.5	12.9000000000015	2523	48142-48167
48154.9	12.5	2523	48142-48167
48154.5	12.0999999999985	2523	48142-48167
48154.1	12.5	2523	48142-48167
48154.6	13	2524	48142-48168
48155	13.4000000000015	2524	48142-48168
48155.4	13	2524	48142-48168
48155	12.5999999999985	2524	48142-48168
48154.6	13	2524	48142-48168
48155.1	13.5	2525	48142-48169
48155.5	13.9000000000015	2525	48142-48169
48155.9	13.5	2525	48142-48169
48155.5	13.0999999999985	2525	48142-48169
48155.1	13.5	2525	48142-48169
48155.6	14	2526	48142-48170
48156	14.4000000000015	2526	48142-48170
48156.4	14	2526	48142-48170
48156	13.5999999999985	2526	48142-48170
48155.6	14	2526	48142-48170
48156.1	14.5	2527	48142-48171
48156.5	14.9000000000015	2527	48142-48171
48156.9	14.5	2527	48142-48171
48156.5	14.0999999999985	2527	48142-48171
48156.1	14.5	2527	48142-48171
48156.6	15	2528	48142-48172
48157	15.4000000000015	2528	48142-48172
48157.4	15	2528	48142-48172
48157	14.5999999999985	2528	48142-48172
48156.6	15	2528	48142-48172
48157.1	15.5	2529	48142-48173
48157.5	15.9000000000015	2529	48142-48173
48157.9	15.5	2529	48142-48173
